latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
2.66335,-60.18663,344.6,1.53,1.22,2026-09-09,1955,Aqua,MODIS,92,6.1NRT,298.28,80.46,D
2.81349,-63.69033,313.45,1.01,1.01,2026-09-09,1955,Aqua,MODIS,70,6.1NRT,292.96,9.71,D
2.81478,-63.68153,330.6,1.01,1.01,2026-09-09,1955,Aqua,MODIS,86,6.1NRT,295.81,27.54,D
2.97458,-60.73637,315.95,1.41,1.17,2026-09-09,1955,Aqua,MODIS,56,6.1NRT,296.08,13.58,D
3.43578,-64.4909,313.67,1.0,1.0,2026-09-09,1955,Aqua,MODIS,68,6.1NRT,295.16,8.81,D
3.60842,-59.51973,324.19,1.78,1.31,2026-09-09,1955,Aqua,MODIS,76,6.1NRT,297.51,30.07,D
4.30375,-60.61656,321.38,1.5,1.21,2026-09-09,1955,Aqua,MODIS,62,6.1NRT,300.68,16.28,D
4.40494,-60.238,319.82,1.61,1.25,2026-09-09,1955,Aqua,MODIS,72,6.1NRT,299.76,16.25,D
4.40679,-60.2248,325.07,1.62,1.25,2026-09-09,1955,Aqua,MODIS,78,6.1NRT,299.66,27.7,D
-20.2439,-40.23864,312.7,1.11,1.05,2026-09-09,2341,Terra,MODIS,39,6.1NRT,289.03,13.42,N
-20.23467,-40.24025,301.85,1.11,1.05,2026-09-09,2341,Terra,MODIS,13,6.1NRT,285.73,6.34,N
-18.04005,-43.0261,302.25,1.0,1.0,2026-09-09,2341,Terra,MODIS,48,6.1NRT,288.71,5.54,N
-18.03879,-43.01688,307.96,1.0,1.0,2026-09-09,2341,Terra,MODIS,73,6.1NRT,288.77,9.23,N
-15.79147,-43.55527,306.22,1.0,1.0,2026-09-09,2341,Terra,MODIS,67,6.1NRT,294.26,4.95,N
-15.79022,-43.54615,311.74,1.0,1.0,2026-09-09,2341,Terra,MODIS,83,6.1NRT,294.56,8.78,N
-15.7839,-43.5657,327.79,1.0,1.0,2026-09-09,2341,Terra,MODIS,100,6.1NRT,294.72,23.64,N
-15.78266,-43.55658,332.57,1.0,1.0,2026-09-09,2341,Terra,MODIS,100,6.1NRT,295.07,29.93,N
-15.78141,-43.54747,318.72,1.0,1.0,2026-09-09,2341,Terra,MODIS,97,6.1NRT,294.31,14.27,N
-15.58142,-46.73732,301.96,1.32,1.14,2026-09-09,2341,Terra,MODIS,46,6.1NRT,291.23,5.41,N
-15.45474,-41.87829,304.65,1.06,1.03,2026-09-09,2341,Terra,MODIS,61,6.1NRT,289.62,6.79,N
-15.32837,-47.25619,311.22,1.42,1.18,2026-09-09,2341,Terra,MODIS,82,6.1NRT,292.07,15.33,N
-15.32682,-47.24335,315.91,1.42,1.18,2026-09-09,2341,Terra,MODIS,92,6.1NRT,292.51,21.38,N
-15.29934,-42.53621,307.89,1.02,1.01,2026-09-09,2341,Terra,MODIS,73,6.1NRT,290.53,8.1,N
-15.29803,-42.52696,316.04,1.02,1.01,2026-09-09,2341,Terra,MODIS,92,6.1NRT,291.21,14.34,N
-15.22296,-49.39894,311.56,2.04,1.39,2026-09-09,2341,Terra,MODIS,83,6.1NRT,290.22,31.19,N
-14.9175,-49.59278,301.31,2.09,1.41,2026-09-09,2341,Terra,MODIS,40,6.1NRT,290.88,8.63,N
-14.91531,-49.5738,319.77,2.08,1.4,2026-09-09,2341,Terra,MODIS,99,6.1NRT,291.46,48.27,N
-14.91078,-44.67285,310.1,1.04,1.02,2026-09-09,2341,Terra,MODIS,69,6.1NRT,294.26,9.21,N
-14.9051,-49.59412,301.77,2.09,1.41,2026-09-09,2341,Terra,MODIS,44,6.1NRT,290.76,9.47,N
-14.90306,-44.68356,308.42,1.04,1.02,2026-09-09,2341,Terra,MODIS,74,6.1NRT,292.15,8.33,N
-14.90291,-49.57505,321.99,2.08,1.4,2026-09-09,2341,Terra,MODIS,100,6.1NRT,291.02,54.72,N
-14.90181,-44.67412,302.18,1.04,1.02,2026-09-09,2341,Terra,MODIS,41,6.1NRT,292.14,4.17,N
-14.854,-48.17215,302.84,1.62,1.25,2026-09-09,2341,Terra,MODIS,52,6.1NRT,290.66,8.78,N
-14.85288,-48.17773,301.44,1.62,1.25,2026-09-09,2341,Terra,MODIS,41,6.1NRT,290.49,7.81,N
-14.22416,-43.743,308.37,1.0,1.0,2026-09-09,2341,Terra,MODIS,69,6.1NRT,295.6,5.44,N
-14.19657,-41.60481,304.97,1.11,1.05,2026-09-09,2341,Terra,MODIS,62,6.1NRT,293.54,5.23,N
-14.13139,-44.01786,308.87,1.0,1.0,2026-09-09,2341,Terra,MODIS,56,6.1NRT,295.75,5.29,N
-14.13015,-44.0088,313.38,1.0,1.0,2026-09-09,2341,Terra,MODIS,85,6.1NRT,295.93,8.63,N
-14.12257,-44.01915,309.83,1.0,1.0,2026-09-09,2341,Terra,MODIS,74,6.1NRT,295.7,5.86,N
-14.12134,-44.01009,314.6,1.0,1.0,2026-09-09,2341,Terra,MODIS,88,6.1NRT,296.0,9.53,N
-13.81868,-42.17492,303.96,1.06,1.03,2026-09-09,2341,Terra,MODIS,55,6.1NRT,293.02,4.59,N
-13.77705,-43.64653,306.07,1.0,1.0,2026-09-09,2341,Terra,MODIS,64,6.1NRT,295.39,3.94,N
-13.53671,-43.30768,326.52,1.01,1.0,2026-09-09,2341,Terra,MODIS,100,6.1NRT,295.93,21.78,N
-13.44401,-43.83953,357.39,1.0,1.0,2026-09-09,2341,Terra,MODIS,100,6.1NRT,298.61,75.7,N
-13.44278,-43.83053,326.07,1.0,1.0,2026-09-09,2341,Terra,MODIS,100,6.1NRT,296.32,20.26,N
-13.43522,-43.84082,336.65,1.0,1.0,2026-09-09,2341,Terra,MODIS,100,6.1NRT,294.44,34.17,N
-13.43398,-43.83183,313.17,1.0,1.0,2026-09-09,2341,Terra,MODIS,86,6.1NRT,294.63,7.77,N
-13.73679,-48.98021,303.88,1.8,1.31,2026-09-09,2344,Terra,MODIS,57,6.1NRT,293.08,9.33,N
-12.88348,-47.42394,305.05,1.35,1.15,2026-09-09,2344,Terra,MODIS,60,6.1NRT,294.09,6.84,N
-12.86904,-44.35109,328.67,1.01,1.0,2026-09-09,2344,Terra,MODIS,97,6.1NRT,290.09,22.08,N
-12.86782,-44.34208,339.73,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,287.04,38.7,N
-12.86659,-44.33306,336.1,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,286.19,33.83,N
-12.86536,-44.32405,328.02,1.0,1.0,2026-09-09,2344,Terra,MODIS,67,6.1NRT,286.91,22.77,N
-12.86413,-44.31505,319.52,1.0,1.0,2026-09-09,2344,Terra,MODIS,28,6.1NRT,285.72,14.43,N
-12.86145,-44.36138,319.85,1.01,1.0,2026-09-09,2344,Terra,MODIS,95,6.1NRT,293.85,13.89,N
-12.86022,-44.35236,351.66,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,293.6,62.32,N
-12.859,-44.34334,422.88,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,302.86,418.17,N
-12.85777,-44.33433,418.83,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,304.55,383.79,N
-12.85654,-44.32532,333.77,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,292.12,27.95,N
-12.85532,-44.31631,327.83,1.0,1.0,2026-09-09,2344,Terra,MODIS,98,6.1NRT,287.77,21.43,N
-12.85386,-44.37167,312.87,1.01,1.0,2026-09-09,2344,Terra,MODIS,11,6.1NRT,295.47,7.82,N
-12.85263,-44.36265,326.23,1.01,1.0,2026-09-09,2344,Terra,MODIS,99,6.1NRT,295.75,19.96,N
-12.85141,-44.35363,345.43,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,297.64,48.25,N
-12.85018,-44.34462,499.97,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,324.43,1611.27,N
-12.84896,-44.3356,499.97,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,326.59,1611.19,N
-12.84381,-44.36393,324.97,1.01,1.0,2026-09-09,2344,Terra,MODIS,55,6.1NRT,295.8,17.73,N
-12.84259,-44.35491,322.49,1.01,1.0,2026-09-09,2344,Terra,MODIS,57,6.1NRT,297.83,15.3,N
-12.84137,-44.34589,499.97,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,325.02,1611.78,N
-12.84014,-44.33688,499.97,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,331.81,1611.57,N
-12.83892,-44.32787,326.54,1.0,1.0,2026-09-09,2344,Terra,MODIS,0,6.1NRT,294.34,18.38,N
-12.835,-44.36521,323.98,1.01,1.0,2026-09-09,2344,Terra,MODIS,93,6.1NRT,294.69,17.32,N
-12.83377,-44.35619,320.31,1.01,1.0,2026-09-09,2344,Terra,MODIS,82,6.1NRT,295.78,11.81,N
-12.83255,-44.34717,464.44,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,315.36,917.08,N
-12.83133,-44.33816,499.97,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,329.74,1611.26,N
-12.8301,-44.32915,352.0,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,295.08,61.53,N
-12.82373,-44.34845,348.7,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,294.9,55.53,N
-12.82251,-44.33944,378.43,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,296.23,143.54,N
-12.64868,-47.09582,324.54,1.28,1.12,2026-09-09,2344,Terra,MODIS,100,6.1NRT,296.18,29.1,N
-12.64724,-47.08434,318.77,1.28,1.12,2026-09-09,2344,Terra,MODIS,97,6.1NRT,294.95,20.77,N
-12.6388,-47.09719,316.04,1.28,1.12,2026-09-09,2344,Terra,MODIS,92,6.1NRT,295.09,17.25,N
-12.63737,-47.0857,325.01,1.28,1.12,2026-09-09,2344,Terra,MODIS,100,6.1NRT,295.15,29.82,N
-12.36028,-48.20928,319.48,1.5,1.21,2026-09-09,2344,Terra,MODIS,99,6.1NRT,294.21,27.34,N
-12.35859,-48.19576,319.7,1.5,1.21,2026-09-09,2344,Terra,MODIS,99,6.1NRT,294.4,28.11,N
-12.34962,-48.21064,311.1,1.5,1.21,2026-09-09,2344,Terra,MODIS,80,6.1NRT,294.36,14.51,N
-12.34795,-48.19718,315.88,1.5,1.21,2026-09-09,2344,Terra,MODIS,91,6.1NRT,294.11,21.94,N
-12.20704,-49.38906,305.28,1.83,1.33,2026-09-09,2344,Terra,MODIS,62,6.1NRT,293.98,10.72,N
-11.87251,-44.87515,310.54,1.02,1.01,2026-09-09,2344,Terra,MODIS,80,6.1NRT,296.7,7.65,N
-11.8615,-44.8733,317.19,1.02,1.01,2026-09-09,2344,Terra,MODIS,95,6.1NRT,297.47,13.99,N
-11.85265,-44.87461,325.7,1.02,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,296.54,22.67,N
-11.85142,-44.86553,346.02,1.02,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,296.73,54.37,N
-11.85019,-44.85646,306.96,1.02,1.01,2026-09-09,2344,Terra,MODIS,17,6.1NRT,292.26,6.59,N
-11.43954,-45.15861,307.2,1.03,1.01,2026-09-09,2344,Terra,MODIS,71,6.1NRT,291.82,8.06,N
-11.21814,-49.93938,329.53,1.96,1.37,2026-09-09,2344,Terra,MODIS,100,6.1NRT,293.68,71.4,N
-11.21301,-49.94583,326.44,1.96,1.37,2026-09-09,2344,Terra,MODIS,100,6.1NRT,293.48,62.34,N
-11.21224,-46.34849,316.55,1.12,1.06,2026-09-09,2344,Terra,MODIS,93,6.1NRT,295.23,17.37,N
-11.21087,-49.92845,304.77,1.95,1.36,2026-09-09,2344,Terra,MODIS,62,6.1NRT,293.48,12.77,N
-10.93877,-50.80067,312.74,2.27,1.46,2026-09-09,2344,Terra,MODIS,86,6.1NRT,293.44,32.33,N
-10.93635,-50.78058,317.72,2.26,1.46,2026-09-09,2344,Terra,MODIS,96,6.1NRT,293.95,46.17,N
-10.92594,-50.80223,314.0,2.27,1.46,2026-09-09,2344,Terra,MODIS,88,6.1NRT,293.24,35.86,N
-10.92354,-50.78214,314.48,2.26,1.46,2026-09-09,2344,Terra,MODIS,89,6.1NRT,293.62,37.09,N
-10.90795,-47.85362,311.34,1.36,1.15,2026-09-09,2344,Terra,MODIS,82,6.1NRT,296.7,12.83,N
-10.90644,-47.84163,309.99,1.36,1.15,2026-09-09,2344,Terra,MODIS,79,6.1NRT,296.46,11.09,N
-10.75272,-45.93937,304.31,1.07,1.03,2026-09-09,2344,Terra,MODIS,37,6.1NRT,293.72,5.07,N
-10.73202,-45.92269,303.6,1.07,1.03,2026-09-09,2344,Terra,MODIS,8,6.1NRT,293.44,4.25,N
-10.73078,-45.91327,309.01,1.07,1.03,2026-09-09,2344,Terra,MODIS,76,6.1NRT,294.41,8.4,N
-10.70576,-46.06873,303.24,1.08,1.04,2026-09-09,2344,Terra,MODIS,54,6.1NRT,293.07,5.78,N
-10.69262,-46.10997,330.05,1.09,1.04,2026-09-09,2344,Terra,MODIS,100,6.1NRT,293.1,31.94,N
-10.69134,-46.1003,305.57,1.09,1.04,2026-09-09,2344,Terra,MODIS,9,6.1NRT,291.91,5.92,N
-10.68347,-46.11121,302.9,1.09,1.04,2026-09-09,2344,Terra,MODIS,9,6.1NRT,291.44,4.64,N
-10.67052,-46.08348,308.81,1.08,1.04,2026-09-09,2344,Terra,MODIS,76,6.1NRT,292.99,8.95,N
-10.66925,-46.07381,310.82,1.08,1.04,2026-09-09,2344,Terra,MODIS,81,6.1NRT,293.19,10.89,N
-10.59992,-47.10833,309.03,1.21,1.09,2026-09-09,2344,Terra,MODIS,76,6.1NRT,296.14,8.97,N
-10.54751,-47.11083,316.0,1.21,1.09,2026-09-09,2344,Terra,MODIS,92,6.1NRT,296.39,16.5,N
-10.46332,-44.95265,335.66,1.01,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,297.05,35.84,N
-10.4621,-44.94369,319.8,1.01,1.0,2026-09-09,2344,Terra,MODIS,99,6.1NRT,296.44,16.46,N
-10.42109,-45.12021,305.15,1.01,1.01,2026-09-09,2344,Terra,MODIS,63,6.1NRT,295.12,5.04,N
-10.26797,-45.20314,314.87,1.02,1.01,2026-09-09,2344,Terra,MODIS,90,6.1NRT,297.49,11.0,N
-10.0819,-45.46921,316.87,1.03,1.01,2026-09-09,2344,Terra,MODIS,83,6.1NRT,298.57,12.24,N
-10.07422,-45.47956,326.64,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.68,22.25,N
-10.07299,-45.47044,321.42,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,298.9,16.28,N
-10.0223,-44.35947,310.15,1.0,1.0,2026-09-09,2344,Terra,MODIS,78,6.1NRT,296.38,7.92,N
-9.79256,-43.50107,307.91,1.03,1.01,2026-09-09,2344,Terra,MODIS,72,6.1NRT,294.51,7.56,N
-9.79127,-43.49191,313.04,1.03,1.02,2026-09-09,2344,Terra,MODIS,86,6.1NRT,295.29,11.59,N
-9.78999,-43.48276,305.35,1.03,1.02,2026-09-09,2344,Terra,MODIS,27,6.1NRT,294.44,5.52,N
-9.77718,-43.45655,314.08,1.03,1.02,2026-09-09,2344,Terra,MODIS,88,6.1NRT,295.73,12.12,N
-9.77588,-43.44737,310.31,1.04,1.02,2026-09-09,2344,Terra,MODIS,79,6.1NRT,295.04,8.89,N
-9.72203,-43.39607,315.72,1.04,1.02,2026-09-09,2344,Terra,MODIS,92,6.1NRT,296.07,13.2,N
-9.72087,-43.51793,309.8,1.03,1.01,2026-09-09,2344,Terra,MODIS,78,6.1NRT,296.89,8.07,N
-9.72074,-43.38682,312.79,1.04,1.02,2026-09-09,2344,Terra,MODIS,85,6.1NRT,294.49,10.82,N
-9.71437,-43.40654,315.4,1.04,1.02,2026-09-09,2344,Terra,MODIS,91,6.1NRT,295.49,12.88,N
-9.71308,-43.39734,317.68,1.04,1.02,2026-09-09,2344,Terra,MODIS,95,6.1NRT,294.26,15.02,N
-9.70542,-43.40784,314.92,1.04,1.02,2026-09-09,2344,Terra,MODIS,90,6.1NRT,295.29,12.76,N
-9.6953,-43.46562,320.53,1.04,1.02,2026-09-09,2344,Terra,MODIS,98,6.1NRT,297.42,16.43,N
-9.69153,-43.50357,305.88,1.03,1.02,2026-09-09,2344,Terra,MODIS,31,6.1NRT,295.21,5.39,N
-9.68766,-43.47609,312.78,1.03,1.02,2026-09-09,2344,Terra,MODIS,42,6.1NRT,294.63,9.68,N
-9.68507,-43.45776,316.37,1.04,1.02,2026-09-09,2344,Terra,MODIS,72,6.1NRT,295.67,12.99,N
-9.68377,-43.44859,309.44,1.04,1.02,2026-09-09,2344,Terra,MODIS,15,6.1NRT,294.86,7.48,N
-9.68248,-43.43941,307.36,1.04,1.02,2026-09-09,2344,Terra,MODIS,33,6.1NRT,293.41,6.48,N
-9.3307,-45.63253,330.05,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,298.84,28.28,N
-9.32949,-45.62352,312.65,1.03,1.01,2026-09-09,2344,Terra,MODIS,85,6.1NRT,297.89,10.15,N
-9.30252,-44.35808,310.03,1.0,1.0,2026-09-09,2344,Terra,MODIS,79,6.1NRT,299.97,6.41,N
-9.17865,-45.25654,311.02,1.01,1.0,2026-09-09,2344,Terra,MODIS,81,6.1NRT,298.75,7.2,N
-9.17743,-45.24762,313.59,1.01,1.0,2026-09-09,2344,Terra,MODIS,87,6.1NRT,299.81,8.99,N
-9.01329,-44.8511,307.38,1.0,1.0,2026-09-09,2344,Terra,MODIS,70,6.1NRT,294.95,6.51,N
-8.94824,-44.98408,309.03,1.0,1.0,2026-09-09,2344,Terra,MODIS,76,6.1NRT,298.57,6.87,N
-8.94058,-44.40739,314.01,1.0,1.0,2026-09-09,2344,Terra,MODIS,88,6.1NRT,298.15,10.64,N
-8.84724,-36.5412,300.2,3.13,1.68,2026-09-09,2344,Terra,MODIS,21,6.1NRT,289.18,22.75,N
-8.75296,-45.79363,303.74,1.03,1.01,2026-09-09,2344,Terra,MODIS,57,6.1NRT,293.65,5.03,N
-8.68996,-47.98412,309.21,1.3,1.13,2026-09-09,2344,Terra,MODIS,77,6.1NRT,295.17,11.11,N
-8.68832,-47.97915,305.26,1.29,1.13,2026-09-09,2344,Terra,MODIS,63,6.1NRT,295.16,7.34,N
-8.36426,-41.26842,310.84,1.37,1.16,2026-09-09,2344,Terra,MODIS,79,6.1NRT,296.18,12.65,N
-8.36245,-41.25609,314.84,1.38,1.16,2026-09-09,2344,Terra,MODIS,89,6.1NRT,296.42,17.66,N
-8.32112,-45.11535,325.51,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,293.78,23.78,N
-8.31991,-45.1065,301.1,1.0,1.0,2026-09-09,2344,Terra,MODIS,38,6.1NRT,290.66,4.24,N
-7.99566,-43.96865,327.63,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,300.12,24.23,N
-7.9944,-43.95963,321.34,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.01,16.47,N
-7.99312,-43.95053,310.61,1.03,1.01,2026-09-09,2344,Terra,MODIS,80,6.1NRT,298.07,7.44,N
-7.99058,-43.99709,309.92,1.03,1.01,2026-09-09,2344,Terra,MODIS,74,6.1NRT,299.08,6.92,N
-7.98931,-43.98801,361.3,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,303.04,90.39,N
-7.98804,-43.97901,345.77,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,300.98,52.58,N
-7.98678,-43.97,333.26,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,298.4,31.63,N
-7.98043,-43.9894,320.46,1.03,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,298.43,15.81,N
-7.97916,-43.98035,312.44,1.03,1.01,2026-09-09,2344,Terra,MODIS,51,6.1NRT,297.26,8.6,N
-7.9534,-43.79791,322.76,1.04,1.02,2026-09-09,2344,Terra,MODIS,100,6.1NRT,295.81,20.13,N
-7.9097,-46.71223,303.37,1.09,1.04,2026-09-09,2344,Terra,MODIS,55,6.1NRT,293.35,5.55,N
-7.59444,-46.76055,306.41,1.09,1.04,2026-09-09,2344,Terra,MODIS,68,6.1NRT,295.3,6.8,N
-7.57793,-45.68232,311.52,1.01,1.01,2026-09-09,2344,Terra,MODIS,83,6.1NRT,294.86,10.18,N
-7.57672,-45.67339,310.04,1.01,1.01,2026-09-09,2344,Terra,MODIS,79,6.1NRT,296.34,9.14,N
-7.56488,-48.3665,311.33,1.33,1.14,2026-09-09,2344,Terra,MODIS,82,6.1NRT,295.11,13.86,N
-7.56306,-47.20951,307.09,1.14,1.06,2026-09-09,2344,Terra,MODIS,70,6.1NRT,295.01,7.56,N
-7.51352,-45.27567,309.0,1.0,1.0,2026-09-09,2344,Terra,MODIS,76,6.1NRT,295.16,6.6,N
-7.51231,-45.26683,340.48,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.95,42.07,N
-7.5111,-45.25799,343.77,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.58,47.54,N
-7.50472,-45.27691,320.98,1.0,1.0,2026-09-09,2344,Terra,MODIS,98,6.1NRT,295.38,15.75,N
-7.50351,-45.26805,337.35,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,298.63,36.23,N
-7.49431,-45.28423,317.25,1.0,1.0,2026-09-09,2344,Terra,MODIS,95,6.1NRT,295.68,13.67,N
-7.4931,-45.27539,346.14,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,301.03,53.16,N
-7.49188,-45.26657,313.15,1.0,1.0,2026-09-09,2344,Terra,MODIS,86,6.1NRT,296.47,10.37,N
-7.48552,-45.28547,308.98,1.0,1.0,2026-09-09,2344,Terra,MODIS,76,6.1NRT,295.39,7.89,N
-7.4843,-45.27663,357.43,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,301.96,79.06,N
-7.48309,-45.26781,343.05,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.13,47.78,N
-7.46489,-46.14181,323.18,1.03,1.02,2026-09-09,2344,Terra,MODIS,100,6.1NRT,296.97,20.43,N
-7.45718,-46.15213,308.41,1.04,1.02,2026-09-09,2344,Terra,MODIS,74,6.1NRT,296.09,7.29,N
-7.26593,-45.35557,323.26,1.0,1.0,2026-09-09,2344,Terra,MODIS,100,6.1NRT,297.94,19.18,N
-7.26472,-45.34674,307.29,1.0,1.0,2026-09-09,2344,Terra,MODIS,71,6.1NRT,296.45,5.85,N
-7.25714,-45.35681,306.92,1.0,1.0,2026-09-09,2344,Terra,MODIS,70,6.1NRT,296.66,5.52,N
-7.20158,-43.63489,307.52,1.06,1.03,2026-09-09,2344,Terra,MODIS,50,6.1NRT,296.06,6.23,N
-7.11809,-42.13829,311.25,1.26,1.11,2026-09-09,2344,Terra,MODIS,26,6.1NRT,296.73,11.04,N
-7.1083,-42.13976,310.92,1.26,1.11,2026-09-09,2344,Terra,MODIS,42,6.1NRT,297.22,10.58,N
-7.05909,-42.70782,313.91,1.17,1.08,2026-09-09,2344,Terra,MODIS,87,6.1NRT,298.6,11.4,N
-7.05114,-42.71958,322.84,1.17,1.08,2026-09-09,2344,Terra,MODIS,100,6.1NRT,300.4,21.57,N
-7.04963,-42.70922,313.18,1.17,1.08,2026-09-09,2344,Terra,MODIS,85,6.1NRT,299.06,10.42,N
-7.04679,-42.72671,323.04,1.17,1.08,2026-09-09,2344,Terra,MODIS,100,6.1NRT,300.48,22.32,N
-7.04532,-42.71631,320.59,1.17,1.08,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.91,19.6,N
-6.85631,-44.86323,304.74,1.0,1.0,2026-09-09,2344,Terra,MODIS,61,6.1NRT,294.49,4.79,N
-6.8224,-43.05052,316.52,1.13,1.06,2026-09-09,2344,Terra,MODIS,93,6.1NRT,298.06,14.42,N
-6.81531,-43.04718,308.7,1.13,1.06,2026-09-09,2344,Terra,MODIS,72,6.1NRT,296.46,8.42,N
-6.7705,-44.56859,306.12,1.01,1.01,2026-09-09,2344,Terra,MODIS,67,6.1NRT,294.92,6.69,N
-6.7629,-44.5787,323.42,1.01,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,295.32,20.42,N
-6.76166,-44.56983,330.6,1.01,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,295.32,29.21,N
-6.72405,-44.04233,307.82,1.04,1.02,2026-09-09,2344,Terra,MODIS,72,6.1NRT,295.6,7.1,N
-6.7156,-46.32802,314.01,1.04,1.02,2026-09-09,2344,Terra,MODIS,88,6.1NRT,294.8,12.32,N
-6.63721,-45.95308,308.02,1.02,1.01,2026-09-09,2344,Terra,MODIS,73,6.1NRT,296.11,7.04,N
-6.50569,-47.63241,315.44,1.17,1.07,2026-09-09,2344,Terra,MODIS,91,6.1NRT,296.66,15.05,N
-6.50431,-47.62222,315.55,1.16,1.07,2026-09-09,2344,Terra,MODIS,91,6.1NRT,296.0,14.84,N
-6.50021,-47.59174,309.23,1.16,1.07,2026-09-09,2344,Terra,MODIS,75,6.1NRT,294.54,8.88,N
-6.49626,-47.63384,320.77,1.17,1.07,2026-09-09,2344,Terra,MODIS,100,6.1NRT,295.71,21.14,N
-6.49487,-47.62346,318.59,1.16,1.07,2026-09-09,2344,Terra,MODIS,97,6.1NRT,296.63,18.27,N
-6.49077,-47.59293,313.7,1.16,1.07,2026-09-09,2344,Terra,MODIS,87,6.1NRT,295.83,12.84,N
-6.48056,-46.28928,311.85,1.03,1.01,2026-09-09,2344,Terra,MODIS,24,6.1NRT,297.03,7.63,N
-6.47164,-46.29046,309.25,1.03,1.01,2026-09-09,2344,Terra,MODIS,16,6.1NRT,297.12,5.71,N
-6.46271,-46.29162,309.65,1.03,1.01,2026-09-09,2344,Terra,MODIS,36,6.1NRT,297.89,6.23,N
-6.44602,-46.10148,309.21,1.02,1.01,2026-09-09,2344,Terra,MODIS,76,6.1NRT,296.92,7.53,N
-6.42809,-46.98977,313.27,1.09,1.04,2026-09-09,2344,Terra,MODIS,86,6.1NRT,296.52,12.09,N
-6.42102,-43.06855,313.63,1.14,1.06,2026-09-09,2344,Terra,MODIS,87,6.1NRT,297.39,11.76,N
-6.27058,-46.36803,355.39,1.03,1.02,2026-09-09,2344,Terra,MODIS,100,6.1NRT,300.02,76.85,N
-6.26936,-46.35893,323.52,1.03,1.02,2026-09-09,2344,Terra,MODIS,100,6.1NRT,296.68,20.85,N
-6.17123,-44.64224,375.13,1.01,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,308.2,134.91,N
-6.17,-44.63335,353.52,1.01,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,302.68,69.55,N
-6.16363,-44.6524,315.72,1.01,1.01,2026-09-09,2344,Terra,MODIS,92,6.1NRT,298.55,11.79,N
-6.16239,-44.64351,373.7,1.01,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,304.39,129.32,N
-6.16116,-44.6346,338.03,1.01,1.01,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.67,38.94,N
-6.10093,-44.1376,355.71,1.04,1.02,2026-09-09,2344,Terra,MODIS,100,6.1NRT,299.2,78.35,N
-6.09965,-44.12842,307.66,1.04,1.02,2026-09-09,2344,Terra,MODIS,71,6.1NRT,295.24,6.33,N
